Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
35		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	16	35.79340875	40.02076685	22.38882482		0.025044545	0.043794836	0.155935343	0.16718054	0.188101199	0.213627424	0.260205334	0.326184486	0.416926388
36		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	24	85.64689159	0	6.309799105		0.108834263	0.193925772	0.694451202	0.745821511	0.839012209	0.954962708	1.166687161	1.464968175	1.874651574
39		WN02_03	PM2.5	1.340939363	1.306651072	4.065583912	0.980904789	60	74.11478162	0	13.90991211		0.106112752	7.346390188	0	0	0	0	4.522806406	0	0
38		WN02_03	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	16	24.19470251	12.54303604	0		0.020170877	20.77585906	0	0	15.99426568	2.95144096	9.621263295	10.81365272	3.085604124
40		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	24	0	5.421575904	0.336812716		0.012550323	0.018527219	0	11.79056615	24.58339185	53.85739803	3.811163828	0	0.168012839
45		WN02_03	PM2.5	0.670469681	0.923941834	2.874801954	0.980904789	47	9.234263748	0	0.854399707		0	0.00678686	3.07509955	10.38903892	10.73997244	11.61097735	0.598913664	21.43937796	32.05115199
41		WN02_03	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	38	33.78305733	0	0		0.00774912	0	0	2.119916119	2.295475081	0	0	61.79380417	0
42		WN02_03	PM10	7.039931655	2.993913722	10.44902763	1.234165632	220	67.47905612	0	25.99011064		0.835808273	0	0	0	3.05606667	0	0	0	2.63896659
47		WN02_03	PM2.5	2.570133779	1.808976496	7.01728353	1.524658064	76	60.01160741	0	9.05950889		2.780118212	0.752642052	11.78216189	5.746803433	6.8252258	0	0	0.511855073	2.530077286
48		WN02_03	PM2.5	1.005704522	1.131593022	3.508641765	0.974087097	39	42.39156544	13.89080435	0		0.19401894	1.417371258	7.124414295	0	0	18.78831834	4.517260566	0	11.67624295
52		WN02_03	PM2.5	0.446979788	0.754395348	2.426609525	1.048339735	26	91.17878675	0	0		3.710347041	0.124667946	0.447486108	0.480520679	0.540848309	0.615341868	0.75143124	0.943394378	1.207187306
